signal_id,issuer_cik,issuer_name,historical_ticker,historical_ticker_candidates,historical_share_class,identity_status,audit_survival_classification,signal_date,signal_timestamp,distinct_insider_count,cluster_window_calendar_days,minimum_distinct_insiders,frozen_variant,trigger_accession,source_provenance_id
a05f26eb3bec33af3820b642f8fea15f4e6ea7c75eb7b0a443430b9d0fb052e9,1014133,COMMUNITY CENTRAL BANK CORP,CCBD,CCBD:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001014133-06-000002,feba56fd5a361ef43a4025aad48c837bc741a3795b5915bc010c322eeedf2a23
0e3a751336a2ad0418438214e07deb7090ad96c72985c4c6499340e40d67d62f,1024132,FIRST GEORGIA COMMUNITY CORP,N/A,N/A:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001024132-06-000003,19a9d7c2f7b3c16ad134b1b8a0929f2230386ac1f028d7d2326e4b6dcb4ea932
ea14408ad20753f66d6b9dcb5be05f86bfbcbf073c2eee2338e166f2754ec36d,102426,BOULDER GROWTH & INCOME FUND,BIF,BIF:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001091477-06-000001,1885be81350d499ba4d9f7801a0282e4e15fe44bd0d8bd8083bccfe0fc11699b
cbc637e1bedb695cae1a8d201fccbf0624f0a78d11e0926abbc73f2709653ae4,1043156,STAR BUFFET INC,STRZ,STRZ:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001166432-06-000001,0ced55b39d488113105d32a731999e9f0f9bf30b696b6fed8b396c4f3365145e
995eee273395debe2b8e92fbae89816b847eab120fce63ad4ebf294dfb9f66ab,1071598,PAC-WEST TELECOMM INC,PACW,PACW:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001140361-06-000107,a56d9a9181ee3b5e1219fa5da0fa2809b261c930b144ecff0b8adfbe501462b5
92985a3f28c0ce14d464a40a943c65ffceef3deccbe2069bc8f6e218f902080e,1097264,ALLOS THERAPEUTICS INC,ALTH,ALTH:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001097264-06-000003,3fa2aadb1e9926ea0b54509d74b841ee5f534b7c8d327c09b760e000c77d6b14
18373dcfc571f2019dd078a5c0de552e6abc84fcd3484a50ca65eb1587ba226b,1165002,WESTWOOD HOLDINGS GROUP INC,WHG,WHG:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000807249-06-000001,516fe156a924cea3f97de8c1f7ec004f877d8d8aaebad6b1a7935873499daf4d
875aafc3d3789fb44a9200ea956ce2629dd9b1824f709e6bcd28bccc0f48a5f1,1288382,PETROSEARCH ENERGY CORP,PTSG,PTSG:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001140361-06-000038,c52ca0ab82da42a9b2eb72a5b1355a2b4098d1642e1ddf497a19f7e0aa540ac9
0623aa348a8d8f68e1075d8d67854f77855b99de0fcf6ddf73a79745e6a18b4a,320387,FIRST M&F CORP/MS,FMFC,FMFC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-000463,e21bb00268a606946375bca925a3462739cdbfb5f53d868f5346894904cd380a
e0ce0c66384e937843c4cdc8bbf0896115c0941beafef619777d40da3a61a559,33213,EQUITABLE RESOURCES INC /PA/,EQT,EQT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001254001-06-000004,4b2f609c5dbdf23b58033e323ef6f957f8acc44de52f837fd3b3cdf50836100d
3aba3f3720b5ca5a0d2334d5481e2df6d7cb7d99bccdb2c10a65ed916956cf6f,770944,BALLY TOTAL FITNESS HOLDING CORP,BFT,BFT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000950142-06-000002,d2a9310e7f45d0d9f248fe3e9b340c4a480377eaff608b4c64698acf1543634d
5bae94004e6d6c7d7c618932bf3342f6095241ef3c693634f753bab9a3d7b443,790818,X RITE INC,XRIT,XRIT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001257133-06-000002,16c66c6ba13badf0bd50c03b8f00636c219816d35bddd93cfc767ae4bf913c7f
4260aca6dc20348af76bcbcbc7fecafb6868621fda5b802fd88982a9d7e71da8,910619,MONACO COACH CORP /DE/,MNC,MNC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000910619-06-000002,e26dc78c2c0c99b2e86e5703633ef52da9f50ef57c28620f8658469e5037eb59
7876b994201da53f944b3393e06ec0dfe8b91815dce8f7e457b8cf2a2abb5c60,921557,REPUBLIC BANCORP INC /KY/,RBCAA,RBCAA:A,A,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000921557-06-000004,f5cc09b407e455b4bb82e5ea6a4fba86013b29115cb0e2dfd1a946ad54551fb0
d55fb60e5a40781eae7ff06ec96097640bb7357c29155035fa7614484a62666b,947559,FIRST BANCSHARES INC /MS/,FBMS,FBMS:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001005477-06-000004,03d6df2db46a2700561efb3a62bf9fc4552814cb12b944b3298e93a788bc1aa6
ed00cc973472bc4deaf831b9638047edf1095c7fbdb2968c929898cc74b6e714,949536,HEARST ARGYLE TELEVISION INC,HTV,HTV:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-03,2006-01-04T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-000350,ebcc9b3c7494fa9b062ce11c60e2765099e49e05a9ad74a940ae9aba28b0afa5
834fb70928bb0e03d7396844ccfed2df1aa6eb33ed255bf61dee688761882d62,1040971,SL GREEN REALTY CORP,SLG,SLG:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001179110-06-000198,f4a0d42caac7503def90f101335ecaf62bdb67af99c6405b390e252e5b13842e
31d608bd10e27a5b9dd6a5ceef7e5ffd12b65be79fa38d9f572a072169514112,1043769,COVAD COMMUNICATIONS GROUP INC,DVW,DVW:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001199749-06-000001,efacb80d4655efd29f45367bc2c5fd9a48c69c905999149f1154c93457bbd67c
6bf43db11189a37c6736d17677ec6604ac336447318e48ca152d870d99a07611,1058438,CFS BANCORP INC,CITZ,CITZ:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001058438-06-000005,976e454e48a5ab06eb7de502bc35c665227ae4a2d98a5fdbc176877af42e2ec3
3c1ce1ef87e3ada76a6ede53511d16e9292f45b4c6c657da5c61407ee225cd7c,1066138,LODGIAN INC,LGN,LGN:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001340348-06-000001,f98a98badcf01a0983afad63a68c3cfc20b133684a6280b486d2d0be9e1eb4a5
dcdeb2e55c7d5728d562860d4202527b0f89b5e77d3e57c047c9f058a68a70d8,1087456,UNITED BANCSHARES INC/OH,UBOH,UBOH:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001087456-06-000002,29654b380c0369ad8e7ad88b8920d49e4fc8e02f7122d57c63a905b744948724
01fd1672c8337dc73a73815d2debac5f6385969c574b2f41f22efca6b9fe5f9c,1099215,PROTALEX INC,PRTX.OB,PRTX.OB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001144204-06-000390,0cf92d2a856450c74027c511fed38e9dbeca9dbc911ed939f555fb6b0d916be6
f8146eeb7daab9bf362f1f86f93fbbefa6189011ec757a873979da282f6f93c0,1136303,CAPITAL BANCORP INC,CPBB,CPBB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-001335,19ec590b5a0dfa2246e1330b851b0ff4077232a67a5ffd44e3fb4c1f9f574f23
e56357984fb49c57592adb8f649a0040baf989804c20be4768ccba216ced7534,1295230,"International Securities Exchange, Inc.",ISE,ISE:A,A,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001181431-06-000519,36b00a952a6d115da2803cfd020b62fd286f7b994e41f4f0484a33c3b0edefa2
804de5445049a335f5492c7f552cfe6ef098c72ca5534e24042796889f35e59d,1301046,READY CREDIT CORP,RCTC,RCTC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001179110-06-000323,62d8742e9a19cd3f4ffd951fbe88c29ef9da927cb5e8aaa3e1395e0c47094f7c
99c55dc01b2836dddf085273937a1d65e9cc6791321758ba6ee02efe07e3e83e,707855,PRINCETON NATIONAL BANCORP INC,PNBC,PNBC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000707855-06-000004,a109e6b62445bd96dd13c5386a419e3a96b7e2e267994c50711f3f5727707d3f
2354ec96145780daa6bee3c63cd43ca2bdf0835f8408056ff50730a7162d4159,756502,SKYTERRA COMMUNICATIONS INC,SKYT,SKYT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000919574-06-000040,5447bbad0f57d0d7ffc59532f7a7b95229bc7072b421eda863407af65728902d
30b99cd33cd32a5739c8f3487f76a7c714e3f92142b8e7802c92c059dd9b6402,79661,PORTSMOUTH SQUARE INC,PRSI,PRSI:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001214305-06-000002,f330015d961a081729359f36abd53c43d0c790e1d7f3420af590eb785c69ec9d
f1d4594197225e1fbae347f074d03c90e30fdb2ffe4eec6833624f8d200e0a8a,822746,"INFINITY ENERGY RESOURCES, INC",IFNY,IFNY:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-001177,1c7be998ca0acc210dc7de94832f37706c8acbafe6f8737c2884bad28d14a710
36619a8e7f7dd7e9a9729716d624c9a510f835c3b06a5c740beb5bbcf6e2184c,85149,WEBFINANCIAL CORP,WEFN,WEFN:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000921895-06-000024,9e1be2e8c21c8917a51dd3a290a6e4cbf10d66053372b90a47cf9ff75ac05e31
ae3f06a0dbd1789e7cfe313abcc36a82de6d7fcd86de605243d3bb572e0be84d,855874,TRI COUNTY FINANCIAL CORP /MD/,TCFC.OB,TCFC.OB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000909654-06-000051,11348790abbeeaa1bc8eddba1d67581ebeb49c46299e552c77e8fa9c54596a2e
53b753d38c0bc32347f4630718c8b880e9fe0ba27e0d6d467fee67a816831a03,866830,STAKTEK HOLDINGS INC,STAK,STAK:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001181431-06-000916,a0e130a3718599f8b8ad2c9dfb2c4f385caaa6f15371374390a29171a3c337cf
90a6631404dca5199bd27de0beb6e1da9b9959f312e94446903869c86670ee77,876947,FIRSTFED BANCORP INC,FFDB,FFDB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001249158-06-000003,7749024b94671f3428cf120366a02d8d31969ae76fe69ffca3692366f4f83d80
941f80bded548cb765167cfd23930017986c7ef2e568bce54d6e80e198ebefbf,878932,EQUUS II INC,EQS,EQS:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001332443-06-000001,02ba52de9c4cf2bc8c57a25ae7da6cfe16e94021a1f4c48b54471ecfcf3100cc
1adcd08d42c76dd51da326b4f7c113bd39b3d630300374cc30f0b0fabe8284d9,887343,COLUMBIA BANKING SYSTEM INC,COLB,COLB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001186659-06-000001,a0e183eb1d6a7edaf336c7869fddf590648ebe7ec1df5c54b7f53657402d08f4
f21f3b2713a57fe359d74e3f2ef24d1396055405efee3098eeea56d9ef59fd5b,899849,ELEPHANT & CASTLE GROUP INC,PUBSF,PUBSF:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001290058-06-000002,abfa484f9e656d716c9a6fb56b042bcd3aada55a12b11b3356d4f2c0d982601c
561504b03e03769d58cf55f6b1b52b080da61c0783ae8b069ad66716d9411d8d,913443,CAMBRIDGE HEART INC,CAMH,CAMH:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001082504-06-000002,c5133bf728ccb65a06d88a14f8c2c0701eb8fc80a11d41f3ca7d4770d6846527
6f33891dc7a030adeaa4055b0c0a3166cde6c00c4fffbcce9a6051d5ba33972a,918997,AQUENTIUM INC,AQNM,AQNM:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001258088-06-000002,fc71e85693a9171878978dedd40fc9871025f7269bbff56df6042863dfb43cd1
4c5385fc66055b24f1de642da17c1638e04cc670a493b2e6bbb30bcfcf326296,927914,ALDERWOODS GROUP INC,AWGI,AWGI:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000927914-06-000002,fca157d6bc745b673025c70b02113733389709dad3d6e24cf16b86ef9dc8c42d
5f6f4b71c9d0ce4d22b5ed5cb282880a27694442d8cf6f02635c163402cf3a17,97216,TEREX CORP,TEX,TEX:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-04,2006-01-05T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000097216-06-000004,e3f6fe49b7e48a9e86d46d851b47ebea0f3394516689d1e755f6de78905769f2
a430faa144f7eb717b39a0368f4981a3b55f282ffff51a557386bbb3fa85b416,1035976,FIRST NATIONAL COMMUNITY BANCORP INC,FNCB,FNCB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001035976-06-000004,dfab09d53e6a5d5adcea698bd7eaf3012334164b7d7207a87335e19d55b91996
29ddc0e1ea903f4853c59c5c9ce0e4024d0d4f9141d045243615b9541be51076,1074436,A21 INC,ATWO,ATWO:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000904454-06-000005,96363456dbfede2336718f0638680cb384ed590e4c79a15ccd2a9bc079986903
ae289532b6918380a2932668f2afb7177d34a14ec08dfe0c70fa7cf9b39c7663,1109808,AVOCENT CORP,AVCT,AVCT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001179110-06-000794,71b2efd2fb6e6e169f4dda11bcbb8d98c8e42bb59a24727e8dc5bc42e1516579
02a960c1872a169abaa1ed25aec9ea1beeebd7ac77573e28548386dbc901a6a8,61004,LYNCH CORP,LGL,LGL:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000807249-06-000005,502c706d128d66d58cb7edb257598075518c2b2cc8d521819cd4fc5e77ded357
145e3e8ae4a2d75d086c4f9d7d5cb48463f930e948246fe9781ca6ee2da88b7a,708848,FIRST CITIZENS BANCORPORATION INC,FCBN,FCBN:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001181431-06-001793,a376ce4cc02aa00bfed09d1c650cb22d16cef3b727c3d331d6bcaedb56d0119e
ab5c3b52626adf779534bd77890ad8d91a836800ef42ee7b2a8a207ff99c77f4,729156,PEOPLES EDUCATIONAL HOLDINGS,PEHD,PEHD:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001250922-06-000005,fae19a336470884719d4167a6763d292be7fd1149b8f8be5ac02279b265f22cb
7a7f8ccbca3463b0d6563dfe94b359b09e5442c14b17a9af56ba725674bda32e,880115,CLAYTON WILLIAMS ENERGY INC /DE,CWEI,CWEI:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001104659-06-000679,d15326ab79b4a536d0f87a7702caace0e2ce4012676c9ce93b7c57fbb65e2241
4393915c08a860d26692f05fc5dc20dc98cfb015c80a02e4a63797cdc40b4f07,91741,SONESTA INTERNATIONAL HOTELS CORP,SNSTA,SNSTA:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001181431-06-001920,6abe4581d71bbed5e9a4be3ca2f8daaab0ba147374d9a1005afe3d2c534c2530
89aa7f09e181816121ae49b9851ee69a3639896d5223be4531fd186eadd80766,944148,CENTURY BUSINESS SERVICES INC,CBIZ,CBIZ:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-05,2006-01-06T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-002246,bb87bc52a67488e3c2437975eb01d40d9a40716242e28c95f5fe04b07161286b
b8934b24c89d1944090c91e81af91ed1144f9116809662b2caaafe2607bfadbd,10048,BARNWELL INDUSTRIES INC,BRN,BRN:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001181431-06-002385,cb846a77ce963b6d69e526d65cd45fa76d799945cfee9474534992ccfa3f5c3f
c9312e8062916132c4001414293c652d40af78bc782cb62859b7e09497c30b30,1097430,INTERNATIONAL MONETARY SYSTEMS LTD /WI/,INLM,INLM:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001121177-06-000001,9a3fa869f4e917d8ed8046818b1fac7f4213e1f78f1378d0533bca6ae957abb8
5cca0aa9a61b9999e43c03933233301c89a3153818c3cb7654414296646b4cc8,1330365,Greenville Federal Financial CORP,GVFF.OB,GVFF.OB:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-002375,f202dd701ea788c4b2e295ac3168bab3635be4a7b35b3acb747b3f4f0e5ff101
28e59fc3b077d8d6a41f9b5d1e11845efe17d120c46ca1acd72347bbae99d3a6,52532,MERCURY AIR GROUP INC,MAX,MAX:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-002545,36b2686f647351cbb3aef5c592bf6a14ddf26009287424e9f62c8ff295c97cb7
3346ca8247659b2d880dee1a9462a99303346e8f1c61b16e7b462055d465cf91,868984,WHITEHALL JEWELLERS INC,JWL,JWL:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000902664-06-000016,c762ef53929fa4c84f437522d5d012cc36217be057f8735dcff2ffa9a44f8cc8
0b23793c95cfb483aea89e38f229313ca1a71c13f53853ae20cc8f569d9e6bdd,884269,ALPHA PRO TECH LTD,APT,APT:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-06,2006-01-07T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001179110-06-000855,12842911b2d724611a2a017fdb70ce1696b432e226df36b8ca9d02546ab9615f
90aeef1923da91d6b8f221031faefe528dcdbf119832329f2484297bc480c482,19745,CHESAPEAKE UTILITIES CORP,CPK,CPK:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-09,2006-01-10T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001228532-06-000002,301f6c184b00989be415d796f50aff4d2759f8884b8f34fa88545431030d036b
8bcca36bc3a0c8314d7c21bcaed6a2a70faafba4ccd82efedb77c06826a951f5,842295,TOR MINERALS INTERNATIONAL INC,TORM,TORM:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-09,2006-01-10T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000842295-06-000005,36372a803ff8bf00a6bf2f6a6d7cbedab10396b7ca838f3f22faf55a2083c982
e4be4926d755c9cabaddb948b514bb965d5919ad60be550823d0b88dcb0dd99e,888165,INTERACTIVE DATA CORP/MA/,IDC,IDC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-09,2006-01-10T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-002630,0f4f477ad2256b69a1e93524e6d3e86df6d536473d0a3eb395b562c2a15bfd3e
a27fa60eaafc6854e71778239458e47dcc7bfc5426a585bbc41011f6856d259e,1016281,CARRIAGE SERVICES INC,CSV,CSV:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-10,2006-01-11T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001209191-06-002913,1708b8db80ccf8edc6ffc5aac2736694412208c48b1884072d50dbc16f6fc3ba
328cddbca3ac3e4de8b2671e8302aad59fa9452e54865e1571b507b196b1d653,1030192,NEW JERSEY MINING CO,NJMC,NJMC:UNSPECIFIED,,MAPPED_COMMON_EQUITY,SURVIVOR,2006-01-10,2006-01-11T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0001276958-06-000001,13f34bec4a4a302e4bc1b2154f41c86c0f6b4788044ae8f3cfe99e649f719fdb
c1778450f5446409c6bc0bda54d9fd0a375e5391bd957796e5b46da72ac3b94f,1040570,ORBIMAGE INC,ORBM,ORBM:UNSPECIFIED,,MAPPED_COMMON_EQUITY,DISAPPEARED,2006-01-10,2006-01-11T04:59:59.999999+00:00,2,14,2,H01_PRIMARY_2_OWNERS_14_CALENDAR_DAYS,0000919574-06-000094,1f30e18e54c758a450db4616b92e167aba9e4be056125de3276055e739f45560
